,joint1_1,joint1_2,joint2_1,joint2_2,joint3_1,joint3_2,point_endx,point_endy,point_endz
0,0.0,0.0,0.0,0.0,0.0,0.0,1.9000000000000008,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.02181661564992912,1.899904810831964,0.0,-0.008725954013824411
2,0.0,0.0,0.0,0.0,0.0,0.04363323129985824,1.8996192886327434,0.0,-0.0174477549461344
3,0.0,0.0,0.0,0.0,0.0,0.06544984694978735,1.899143569295442,0.0,-0.026161251692057276
4,0.0,0.0,0.0,0.0,0.0,0.08726646259971647,1.8984778792366988,0.0,-0.0348622970990633
5,0.0,0.0,0.0,0.0,0.02181661564992912,0.0,1.899904810831964,-0.00872595401382445,-7.085261197192772e-18
6,0.0,0.0,0.0,0.0,0.02181661564992912,0.02181661564992912,1.8998096443163721,-0.008723877473067203,-0.008725954013824394
7,0.0,0.0,0.0,0.0,0.02181661564992912,0.04363323129985824,1.899524190063703,-0.00871764883911639,-0.01744775494613448
8,0.0,0.0,0.0,0.0,0.02181661564992912,0.06544984694978735,1.899048583934721,-0.008707271076464436,-0.026161251692057227
9,0.0,0.0,0.0,0.0,0.02181661564992912,0.08726646259971647,1.8983830522921852,-0.008692749124364303,-0.03486229709906327
10,0.0,0.0,0.0,0.0,0.04363323129985824,0.0,1.8996192886327434,-0.0174477549461344,-7.524363077049401e-18
11,0.0,0.0,0.0,0.0,0.04363323129985824,0.02181661564992912,1.899524190063703,-0.01744360285294084,-0.008725954013824444
12,0.0,0.0,0.0,0.0,0.04363323129985824,0.04363323129985824,1.8992389396183498,-0.01743114854953164,-0.01744775494613437
13,0.0,0.0,0.0,0.0,0.04363323129985824,0.06544984694978735,1.8987636730604462,-0.01741039796348069,-0.026161251692057238
14,0.0,0.0,0.0,0.0,0.04363323129985824,0.08726646259971647,1.8980986165911342,-0.017381360970943116,-0.03486229709906324
15,0.0,0.0,0.0,0.0,0.06544984694978735,0.0,1.899143569295442,-0.02616125169205723,-2.8189256484623115e-18
16,0.0,0.0,0.0,0.0,0.06544984694978735,0.02181661564992912,1.899048583934721,-0.02615502602259883,-0.008725954013824467
17,0.0,0.0,0.0,0.0,0.06544984694978735,0.04363323129985824,1.8987636730604462,-0.026136351977305138,-0.017447754946134354
18,0.0,0.0,0.0,0.0,0.06544984694978735,0.06544984694978735,1.898288972274763,-0.026105238444010324,-0.026161251692057238
19,0.0,0.0,0.0,0.0,0.06544984694978735,0.08726646259971647,1.8976247075095345,-0.02606170023107112,-0.03486229709906332
20,0.0,0.0,0.0,0.0,0.08726646259971647,0.0,1.8984778792366988,-0.03486229709906327,1.3010426069826053e-18
21,0.0,0.0,0.0,0.0,0.08726646259971647,0.02181661564992912,1.8983830522921852,-0.03485400081642153,-0.008725954013824432
22,0.0,0.0,0.0,0.0,0.08726646259971647,0.04363323129985824,1.8980986165911342,-0.034829115917077526,-0.017447754946134326
23,0.0,0.0,0.0,0.0,0.08726646259971647,0.06544984694978735,1.8976247075095345,-0.03478765424489557,-0.026161251692057186
24,0.0,0.0,0.0,0.0,0.08726646259971647,0.08726646259971647,1.896961550602442,-0.03472963553338607,-0.034862297099063265
25,0.0,0.0,0.0,0.02181661564992912,0.0,0.0,1.8998096216639273,0.0,-0.017451908027648823
26,0.0,0.0,0.0,0.02181661564992912,0.0,0.02181661564992912,1.8995240994647067,0.0,-0.02617370895995881
27,0.0,0.0,0.0,0.02181661564992912,0.0,0.04363323129985824,1.8990483801274052,0.0,-0.03488720570588155
28,0.0,0.0,0.0,0.02181661564992912,0.0,0.06544984694978735,1.898382690068662,0.0,-0.043588251112887666
29,0.0,0.0,0.0,0.02181661564992912,0.0,0.08726646259971647,1.8975273461208917,0.0,-0.05227270395461015
